"district_name","period","date","year","region_name","pfpr"
"Kiruhura District",201903,2019-03-01,"2019","Ankole",0.0921570824712611
"Kiruhura District",201904,2019-04-01,"2019","Ankole",0.0920793910242387
"Kiruhura District",201905,2019-05-01,"2019","Ankole",0.0903364427072547
"Kiruhura District",201906,2019-06-01,"2019","Ankole",0.113175773651951
"Kiruhura District",201907,2019-07-01,"2019","Ankole",0.115020460745357
"Kiruhura District",201908,2019-08-01,"2019","Ankole",0.133179298755479
"Kiruhura District",201909,2019-09-01,"2019","Ankole",0.143464370045901
"Kiruhura District",201910,2019-10-01,"2019","Ankole",0.155016290820896
"Kiruhura District",201911,2019-11-01,"2019","Ankole",0.16586947499997
"Kiruhura District",201912,2019-12-01,"2019","Ankole",0.18673904988695
"Isingiro District",201901,2019-01-01,"2019","Ankole",0.0286984038328241
"Isingiro District",201902,2019-02-01,"2019","Ankole",0.0362381557353553
"Isingiro District",201903,2019-03-01,"2019","Ankole",0.0323596926203875
"Isingiro District",201904,2019-04-01,"2019","Ankole",0.0335793268257431
"Isingiro District",201905,2019-05-01,"2019","Ankole",0.0382980872445391
"Isingiro District",201906,2019-06-01,"2019","Ankole",0.038750607408043
"Isingiro District",201907,2019-07-01,"2019","Ankole",0.0375707566014326
"Isingiro District",201908,2019-08-01,"2019","Ankole",0.043986310386095
"Isingiro District",201909,2019-09-01,"2019","Ankole",0.0449044304995568
"Isingiro District",201910,2019-10-01,"2019","Ankole",0.0464696764561371
"Isingiro District",201911,2019-11-01,"2019","Ankole",0.058811754425573
"Isingiro District",201912,2019-12-01,"2019","Ankole",0.0740564302777464
"Rwampara District",201901,2019-01-01,"2019","Ankole",0.0522941819227127
"Rwampara District",201902,2019-02-01,"2019","Ankole",0.0492949395406645
"Rwampara District",201903,2019-03-01,"2019","Ankole",0.0478673923360551
"Rwampara District",201904,2019-04-01,"2019","Ankole",0.0464293356438682
"Rwampara District",201905,2019-05-01,"2019","Ankole",0.0503515349556622
"Rwampara District",201906,2019-06-01,"2019","Ankole",0.0480189866129718
"Rwampara District",201907,2019-07-01,"2019","Ankole",0.0464267497835946
"Rwampara District",201908,2019-08-01,"2019","Ankole",0.0452275544179302
"Rwampara District",201909,2019-09-01,"2019","Ankole",0.0383616778387081
"Rwampara District",201910,2019-10-01,"2019","Ankole",0.0378474151160606
"Rwampara District",201911,2019-11-01,"2019","Ankole",0.0416107473339664
"Rwampara District",201912,2019-12-01,"2019","Ankole",0.0432463453172085
"Bushenyi District",201901,2019-01-01,"2019","Ankole",0.0874398846747123
"Bushenyi District",201902,2019-02-01,"2019","Ankole",0.090365734991281
"Bushenyi District",201903,2019-03-01,"2019","Ankole",0.0895118460577313
"Bushenyi District",201904,2019-04-01,"2019","Ankole",0.102091447083733
"Bushenyi District",201905,2019-05-01,"2019","Ankole",0.0888502156517573
"Bushenyi District",201906,2019-06-01,"2019","Ankole",0.0956725221775457
"Bushenyi District",201907,2019-07-01,"2019","Ankole",0.130592918482432
"Bushenyi District",201908,2019-08-01,"2019","Ankole",0.137705021123566
"Bushenyi District",201909,2019-09-01,"2019","Ankole",0.133421130038265
"Bushenyi District",201910,2019-10-01,"2019","Ankole",0.111466256388011
"Bushenyi District",201911,2019-11-01,"2019","Ankole",0.0724415086030165
"Bushenyi District",201912,2019-12-01,"2019","Ankole",0.117598111328515
"Amuru District",201901,2019-01-01,"2019","Acholi",0.248507709853834
"Amuru District",201902,2019-02-01,"2019","Acholi",0.266741435194817
"Amuru District",201903,2019-03-01,"2019","Acholi",0.279884215977917
"Amuru District",201904,2019-04-01,"2019","Acholi",0.325807695523717
"Amuru District",201905,2019-05-01,"2019","Acholi",0.328442915929407
"Amuru District",201906,2019-06-01,"2019","Acholi",0.338026199507498
"Amuru District",201907,2019-07-01,"2019","Acholi",0.322186310740453
"Amuru District",201908,2019-08-01,"2019","Acholi",0.33094670209105
"Amuru District",201909,2019-09-01,"2019","Acholi",0.3035830516916
"Amuru District",201910,2019-10-01,"2019","Acholi",0.278745846057796
"Amuru District",201911,2019-11-01,"2019","Acholi",0.238777597410504
"Amuru District",201912,2019-12-01,"2019","Acholi",0.216806902406823
"Adjumani District",201901,2019-01-01,"2019","West Nile",0.0945026135346569
"Adjumani District",201902,2019-02-01,"2019","West Nile",0.0927994510738259
"Adjumani District",201903,2019-03-01,"2019","West Nile",0.0871287131976988
"Adjumani District",201904,2019-04-01,"2019","West Nile",0.105938240413378
"Adjumani District",201905,2019-05-01,"2019","West Nile",0.121002662998057
"Adjumani District",201906,2019-06-01,"2019","West Nile",0.145755203373595
"Adjumani District",201907,2019-07-01,"2019","West Nile",0.159693765858085
"Adjumani District",201908,2019-08-01,"2019","West Nile",0.176375941754413
"Adjumani District",201909,2019-09-01,"2019","West Nile",0.19505264927484
"Adjumani District",201910,2019-10-01,"2019","West Nile",0.174012541931404
"Adjumani District",201912,2019-12-01,"2019","West Nile",0.15567987584036
"Moyo District",201901,2019-01-01,"2019","West Nile",0.157209787551184
"Moyo District",201902,2019-02-01,"2019","West Nile",0.13940230837371
"Moyo District",201903,2019-03-01,"2019","West Nile",0.126087721367394
"Moyo District",201904,2019-04-01,"2019","West Nile",0.145443707941587
"Moyo District",201905,2019-05-01,"2019","West Nile",0.193640667790369
"Moyo District",201906,2019-06-01,"2019","West Nile",0.220590860055904
"Moyo District",201907,2019-07-01,"2019","West Nile",0.248077230657134
"Moyo District",201908,2019-08-01,"2019","West Nile",0.270566069568863
"Moyo District",201909,2019-09-01,"2019","West Nile",0.251957626554087
"Moyo District",201910,2019-10-01,"2019","West Nile",0.233748485093552
"Moyo District",201911,2019-11-01,"2019","West Nile",0.193922838554036
"Adjumani District",201911,2019-11-01,"2019","West Nile",0.167506615788943
"Obongi District",201901,2019-01-01,"2019","West Nile",0.349082396737184
"Obongi District",201902,2019-02-01,"2019","West Nile",0.311434632432826
"Obongi District",201903,2019-03-01,"2019","West Nile",0.318736564110085
"Obongi District",201904,2019-04-01,"2019","West Nile",0.354980558189555
"Obongi District",201905,2019-05-01,"2019","West Nile",0.356312469702652
"Obongi District",201906,2019-06-01,"2019","West Nile",0.387281612861006
"Obongi District",201907,2019-07-01,"2019","West Nile",0.464885780916374
"Obongi District",201908,2019-08-01,"2019","West Nile",0.513011445435011
"Obongi District",201909,2019-09-01,"2019","West Nile",0.463116767588824
"Obongi District",201910,2019-10-01,"2019","West Nile",0.44425045218236
"Obongi District",201911,2019-11-01,"2019","West Nile",0.431331779837973
"Moyo District",201912,2019-12-01,"2019","West Nile",0.177481564800168
"Yumbe District",201901,2019-01-01,"2019","West Nile",0.235320476243856
"Yumbe District",201902,2019-02-01,"2019","West Nile",0.27471975938931
"Yumbe District",201903,2019-03-01,"2019","West Nile",0.243994523962439
"Yumbe District",201904,2019-04-01,"2019","West Nile",0.262487713830381
"Yumbe District",201905,2019-05-01,"2019","West Nile",0.307346913930402
"Yumbe District",201906,2019-06-01,"2019","West Nile",0.344933349404599
"Yumbe District",201907,2019-07-01,"2019","West Nile",0.375773696755907
"Yumbe District",201908,2019-08-01,"2019","West Nile",0.389605070007453
"Yumbe District",201909,2019-09-01,"2019","West Nile",0.385029015496021
"Yumbe District",201910,2019-10-01,"2019","West Nile",0.372860364197437
"Yumbe District",201911,2019-11-01,"2019","West Nile",0.362971132394
"Obongi District",201912,2019-12-01,"2019","West Nile",0.407076365111022
"Yumbe District",201912,2019-12-01,"2019","West Nile",0.334939665625159
"Pallisa District",201901,2019-01-01,"2019","Bukedi",0.129159917184783
"Pallisa District",201902,2019-02-01,"2019","Bukedi",0.118296006757059
"Pallisa District",201903,2019-03-01,"2019","Bukedi",0.127086841666538
"Pallisa District",201904,2019-04-01,"2019","Bukedi",0.11449912463181
"Pallisa District",201905,2019-05-01,"2019","Bukedi",0.114303515886042
"Pallisa District",201906,2019-06-01,"2019","Bukedi",0.105629998423202
"Pallisa District",201907,2019-07-01,"2019","Bukedi",0.122565708746475
"Pallisa District",201908,2019-08-01,"2019","Bukedi",0.134009424318842
"Pallisa District",201909,2019-09-01,"2019","Bukedi",0.13956532813132
"Pallisa District",201910,2019-10-01,"2019","Bukedi",0.161888699478902
"Pallisa District",201911,2019-11-01,"2019","Bukedi",0.172179207432919
"Pallisa District",201912,2019-12-01,"2019","Bukedi",0.194516079206182
"Kaliro District",201901,2019-01-01,"2019","Busoga",0.551050528395668
"Kaliro District",201902,2019-02-01,"2019","Busoga",0.516140300112959
"Kaliro District",201903,2019-03-01,"2019","Busoga",0.511538688127368
"Kaliro District",201904,2019-04-01,"2019","Busoga",0.50013967532534
"Kaliro District",201905,2019-05-01,"2019","Busoga",0.560417008685634
"Kaliro District",201906,2019-06-01,"2019","Busoga",0.562342985899745
"Kaliro District",201907,2019-07-01,"2019","Busoga",0.546661073400456
"Kaliro District",201908,2019-08-01,"2019","Busoga",0.568827826232296
"Kaliro District",201909,2019-09-01,"2019","Busoga",0.580956279481672
"Kaliro District",201910,2019-10-01,"2019","Busoga",0.652810427180885
"Kaliro District",201911,2019-11-01,"2019","Busoga",0.615239173638485
"Kaliro District",201912,2019-12-01,"2019","Busoga",0.658586138298357
"Kibuku District",201901,2019-01-01,"2019","Bukedi",0.114762795756082
"Kibuku District",201902,2019-02-01,"2019","Bukedi",0.129407418336699
"Kibuku District",201903,2019-03-01,"2019","Bukedi",0.128639480028437
"Kibuku District",201904,2019-04-01,"2019","Bukedi",0.100485713103835
"Kibuku District",201905,2019-05-01,"2019","Bukedi",0.0886619363858958
"Kibuku District",201906,2019-06-01,"2019","Bukedi",0.123738750107791
"Kibuku District",201907,2019-07-01,"2019","Bukedi",0.109110954481955
"Kibuku District",201908,2019-08-01,"2019","Bukedi",0.1308810620242
"Kibuku District",201909,2019-09-01,"2019","Bukedi",0.116806673731804
"Kibuku District",201910,2019-10-01,"2019","Bukedi",0.135259420867787
"Kibuku District",201911,2019-11-01,"2019","Bukedi",0.159815047061383
"Kibuku District",201912,2019-12-01,"2019","Bukedi",0.256496348207058
"Buyende District",201901,2019-01-01,"2019","Busoga",0.483038495885809
"Buyende District",201903,2019-03-01,"2019","Busoga",0.487603542435217
"Buyende District",201905,2019-05-01,"2019","Busoga",0.534087550791397
"Buyende District",201906,2019-06-01,"2019","Busoga",0.573221428187713
"Buyende District",201907,2019-07-01,"2019","Busoga",0.59119377793083
"Buyende District",201908,2019-08-01,"2019","Busoga",0.643959857190231
"Buyende District",201909,2019-09-01,"2019","Busoga",0.642416062560658
"Luuka District",201901,2019-01-01,"2019","Busoga",0.420628983406832
"Luuka District",201903,2019-03-01,"2019","Busoga",0.433892144960112
"Luuka District",201905,2019-05-01,"2019","Busoga",0.44426752256062
"Luuka District",201906,2019-06-01,"2019","Busoga",0.472682885679784
"Luuka District",201907,2019-07-01,"2019","Busoga",0.467264088066467
"Luuka District",201908,2019-08-01,"2019","Busoga",0.497801617035512
"Luuka District",201909,2019-09-01,"2019","Busoga",0.491325835376105
"Namutumba District",201901,2019-01-01,"2019","Busoga",0.161470775684893
"Namutumba District",201902,2019-02-01,"2019","Busoga",0.134145402181433
"Namutumba District",201903,2019-03-01,"2019","Busoga",0.15794999137564
"Namutumba District",201904,2019-04-01,"2019","Busoga",0.140780105839715
"Namutumba District",201905,2019-05-01,"2019","Busoga",0.150043713531439
"Namutumba District",201906,2019-06-01,"2019","Busoga",0.1402818430866
"Namutumba District",201907,2019-07-01,"2019","Busoga",0.150753230041487
"Namutumba District",201908,2019-08-01,"2019","Busoga",0.163614193642572
"Namutumba District",201909,2019-09-01,"2019","Busoga",0.166105352563357
"Namutumba District",201910,2019-10-01,"2019","Busoga",0.170392431339701
"Namutumba District",201911,2019-11-01,"2019","Busoga",0.172335980450956
"Namutumba District",201912,2019-12-01,"2019","Busoga",0.172029308824464
"Buyende District",201902,2019-02-01,"2019","Busoga",0.499814238373735
"Buyende District",201910,2019-10-01,"2019","Busoga",0.649341101200463
"Buyende District",201911,2019-11-01,"2019","Busoga",0.640649340309854
"Buyende District",201912,2019-12-01,"2019","Busoga",0.641669773994509
"Luuka District",201902,2019-02-01,"2019","Busoga",0.412188521871943
"Luuka District",201904,2019-04-01,"2019","Busoga",0.431268474059567
"Luuka District",201910,2019-10-01,"2019","Busoga",0.481697431300636
"Luuka District",201911,2019-11-01,"2019","Busoga",0.476479639711628
"Luuka District",201912,2019-12-01,"2019","Busoga",0.466606650327957
"Buyende District",201904,2019-04-01,"2019","Busoga",0.509161690835605
"Kamuli District",201901,2019-01-01,"2019","Busoga",0.410312930549887
"Kamuli District",201902,2019-02-01,"2019","Busoga",0.401267629041188
"Kamuli District",201903,2019-03-01,"2019","Busoga",0.42270801564493
"Kamuli District",201904,2019-04-01,"2019","Busoga",0.415181304690874
"Kamuli District",201905,2019-05-01,"2019","Busoga",0.453349813287736
"Kamuli District",201906,2019-06-01,"2019","Busoga",0.448382350084903
"Kamuli District",201908,2019-08-01,"2019","Busoga",0.474815243803179
"Kamuli District",201909,2019-09-01,"2019","Busoga",0.52407849835676
"Kamuli District",201910,2019-10-01,"2019","Busoga",0.514395657543179
"Kamuli District",201911,2019-11-01,"2019","Busoga",0.489198164482203
"Kamuli District",201912,2019-12-01,"2019","Busoga",0.515489172970381
"Kamuli District",201907,2019-07-01,"2019","Busoga",0.460382936363817
"Butaleja District",201901,2019-01-01,"2019","Bukedi",0.0626607969896696
"Butaleja District",201902,2019-02-01,"2019","Bukedi",0.0631558524081354
"Butaleja District",201903,2019-03-01,"2019","Bukedi",0.0552628991381472
"Butaleja District",201904,2019-04-01,"2019","Bukedi",0.0526596113494059
"Butaleja District",201905,2019-05-01,"2019","Bukedi",0.0698929020597913
"Butaleja District",201906,2019-06-01,"2019","Bukedi",0.0630612962069009
"Butaleja District",201907,2019-07-01,"2019","Bukedi",0.0771855203052197
"Butaleja District",201908,2019-08-01,"2019","Bukedi",0.0868996589742962
"Butaleja District",201909,2019-09-01,"2019","Bukedi",0.0944497289068786
"Butaleja District",201910,2019-10-01,"2019","Bukedi",0.102155500511851
"Butaleja District",201911,2019-11-01,"2019","Bukedi",0.109150135268558
"Butaleja District",201912,2019-12-01,"2019","Bukedi",0.14025772514746
"Iganga District",201901,2019-01-01,"2019","Busoga",0.348185964738387
"Iganga District",201902,2019-02-01,"2019","Busoga",0.343509838961751
"Iganga District",201903,2019-03-01,"2019","Busoga",0.318958234635062
"Iganga District",201904,2019-04-01,"2019","Busoga",0.321072982279385
"Iganga District",201905,2019-05-01,"2019","Busoga",0.364925031288939
"Iganga District",201906,2019-06-01,"2019","Busoga",0.408915287047477
"Iganga District",201907,2019-07-01,"2019","Busoga",0.432817597260472
"Iganga District",201908,2019-08-01,"2019","Busoga",0.440585704801767
"Iganga District",201909,2019-09-01,"2019","Busoga",0.454412879312288
"Iganga District",201910,2019-10-01,"2019","Busoga",0.417945022427411
"Iganga District",201911,2019-11-01,"2019","Busoga",0.433101272949699
"Iganga District",201912,2019-12-01,"2019","Busoga",0.440953013268845
"Bugweri District",201901,2019-01-01,"2019","Busoga",0.303223224082319
"Bugweri District",201902,2019-02-01,"2019","Busoga",0.270980429258311
"Bugweri District",201903,2019-03-01,"2019","Busoga",0.267299816712591
"Bugweri District",201904,2019-04-01,"2019","Busoga",0.310928994811222
"Bugweri District",201905,2019-05-01,"2019","Busoga",0.350935617332134
"Bugweri District",201909,2019-09-01,"2019","Busoga",0.425704068260103
"Bugweri District",201910,2019-10-01,"2019","Busoga",0.420945628466457
"Bugweri District",201911,2019-11-01,"2019","Busoga",0.371209575203596
"Bugweri District",201912,2019-12-01,"2019","Busoga",0.437831126851442
"Bugweri District",201906,2019-06-01,"2019","Busoga",0.380877021666007
"Bugweri District",201907,2019-07-01,"2019","Busoga",0.412617602112953
"Bugweri District",201908,2019-08-01,"2019","Busoga",0.41921119027853
"Bugiri District",201901,2019-01-01,"2019","Busoga",0.230118998650571
"Bugiri District",201902,2019-02-01,"2019","Busoga",0.220437253732996
"Bugiri District",201903,2019-03-01,"2019","Busoga",0.197627213210247
"Bugiri District",201904,2019-04-01,"2019","Busoga",0.200260276984402
"Bugiri District",201905,2019-05-01,"2019","Busoga",0.223344664060773
"Bugiri District",201906,2019-06-01,"2019","Busoga",0.22213808259011
"Bugiri District",201907,2019-07-01,"2019","Busoga",0.219891083993294
"Bugiri District",201908,2019-08-01,"2019","Busoga",0.232904069841875
"Bugiri District",201909,2019-09-01,"2019","Busoga",0.216104091865925
"Bugiri District",201910,2019-10-01,"2019","Busoga",0.246497210088836
"Bugiri District",201911,2019-11-01,"2019","Busoga",0.275156356508855
"Bugiri District",201912,2019-12-01,"2019","Busoga",0.24496246393564
"Jinja District",201901,2019-01-01,"2019","Busoga",0.240062039380061
"Jinja District",201902,2019-02-01,"2019","Busoga",0.266954444670273
"Jinja District",201903,2019-03-01,"2019","Busoga",0.255325995691806
"Jinja District",201904,2019-04-01,"2019","Busoga",0.272872214158352
"Jinja District",201905,2019-05-01,"2019","Busoga",0.299574597501817
"Jinja District",201906,2019-06-01,"2019","Busoga",0.272408144627618
"Jinja District",201907,2019-07-01,"2019","Busoga",0.295382409064522
"Jinja District",201908,2019-08-01,"2019","Busoga",0.292225593677127
"Jinja District",201909,2019-09-01,"2019","Busoga",0.301542972557972
"Jinja District",201910,2019-10-01,"2019","Busoga",0.272783643242064
"Jinja District",201911,2019-11-01,"2019","Busoga",0.26195217475751
"Jinja District",201912,2019-12-01,"2019","Busoga",0.259442963385055
"Mayuge District",201901,2019-01-01,"2019","Busoga",0.402104987356378
"Mayuge District",201902,2019-02-01,"2019","Busoga",0.424108493005036
"Mayuge District",201903,2019-03-01,"2019","Busoga",0.434338438838398
"Mayuge District",201904,2019-04-01,"2019","Busoga",0.480119004066105
"Mayuge District",201905,2019-05-01,"2019","Busoga",0.493900515603267
"Mayuge District",201906,2019-06-01,"2019","Busoga",0.51309582204939
"Mayuge District",201907,2019-07-01,"2019","Busoga",0.54620211236239
"Mayuge District",201908,2019-08-01,"2019","Busoga",0.580417083590495
"Mayuge District",201909,2019-09-01,"2019","Busoga",0.592398961717852
"Mayuge District",201911,2019-11-01,"2019","Busoga",0.593472146060598
"Mayuge District",201912,2019-12-01,"2019","Busoga",0.600735813110222
"Mayuge District",201910,2019-10-01,"2019","Busoga",0.599913357793976
"Budaka District",201901,2019-01-01,"2019","Bukedi",0.0617538496784493
"Budaka District",201902,2019-02-01,"2019","Bukedi",0.0905338340806893
"Budaka District",201903,2019-03-01,"2019","Bukedi",0.0888244754350194
"Budaka District",201904,2019-04-01,"2019","Bukedi",0.0415627771620794
"Budaka District",201905,2019-05-01,"2019","Bukedi",0.121246832289728
"Budaka District",201906,2019-06-01,"2019","Bukedi",0.129455340066226
"Budaka District",201907,2019-07-01,"2019","Bukedi",0.0976516035953597
"Budaka District",201908,2019-08-01,"2019","Bukedi",0.131386501701788
"Budaka District",201909,2019-09-01,"2019","Bukedi",0.138491366667716
"Budaka District",201910,2019-10-01,"2019","Bukedi",0.174403380944158
"Budaka District",201911,2019-11-01,"2019","Bukedi",0.116193418420174
"Budaka District",201912,2019-12-01,"2019","Bukedi",0.352616881612245
"Tororo District",201901,2019-01-01,"2019","Bukedi",0.0421915130587364
"Tororo District",201902,2019-02-01,"2019","Bukedi",0.0459899680370885
"Tororo District",201903,2019-03-01,"2019","Bukedi",0.0509950287437503
"Tororo District",201904,2019-04-01,"2019","Bukedi",0.0620035430909655
"Tororo District",201905,2019-05-01,"2019","Bukedi",0.0697678401582777
"Tororo District",201906,2019-06-01,"2019","Bukedi",0.0762611789432196
"Tororo District",201907,2019-07-01,"2019","Bukedi",0.0808548500372713
"Tororo District",201908,2019-08-01,"2019","Bukedi",0.0770240804979235
"Tororo District",201909,2019-09-01,"2019","Bukedi",0.0755283260477372
"Tororo District",201910,2019-10-01,"2019","Bukedi",0.0783174029235275
"Tororo District",201911,2019-11-01,"2019","Bukedi",0.0685565270412989
"Tororo District",201912,2019-12-01,"2019","Bukedi",0.0814210929886502
"Amudat District",201901,2019-01-01,"2019","Karamoja",0.271659508346207
"Amudat District",201902,2019-02-01,"2019","Karamoja",0.203491010909798
"Amudat District",201903,2019-03-01,"2019","Karamoja",0.190539301541758
"Amudat District",201904,2019-04-01,"2019","Karamoja",0.212302139323944
"Amudat District",201905,2019-05-01,"2019","Karamoja",0.25099827676077
"Amudat District",201906,2019-06-01,"2019","Karamoja",0.337977982299015
"Amudat District",201907,2019-07-01,"2019","Karamoja",0.349473533622797
"Amudat District",201908,2019-08-01,"2019","Karamoja",0.471693800431606
"Amudat District",201909,2019-09-01,"2019","Karamoja",0.445520355984598
"Amudat District",201910,2019-10-01,"2019","Karamoja",0.54531708480142
"Amudat District",201911,2019-11-01,"2019","Karamoja",0.453406346811173
"Amudat District",201912,2019-12-01,"2019","Karamoja",0.541804792114192
"Kween District",201901,2019-01-01,"2019","Bugisu",0.0536854934676052
"Kween District",201902,2019-02-01,"2019","Bugisu",0.0508396134838126
"Kween District",201903,2019-03-01,"2019","Bugisu",0.0478907349819677
"Kween District",201904,2019-04-01,"2019","Bugisu",0.0506048660159981
"Kween District",201905,2019-05-01,"2019","Bugisu",0.0531442422454819
"Kween District",201906,2019-06-01,"2019","Bugisu",0.0509907502312351
"Kween District",201907,2019-07-01,"2019","Bugisu",0.0562749763809296
"Kween District",201908,2019-08-01,"2019","Bugisu",0.0600661722826812
"Kween District",201909,2019-09-01,"2019","Bugisu",0.069280429591277
"Kween District",201910,2019-10-01,"2019","Bugisu",0.0716307582582302
"Kween District",201911,2019-11-01,"2019","Bugisu",0.0637456555790923
"Kween District",201912,2019-12-01,"2019","Bugisu",0.0568060623421762
"Bulambuli District",201901,2019-01-01,"2019","Bugisu",0.0609733242224631
"Bulambuli District",201902,2019-02-01,"2019","Bugisu",0.065306014875558
"Bulambuli District",201903,2019-03-01,"2019","Bugisu",0.0777068038615144
"Bulambuli District",201904,2019-04-01,"2019","Bugisu",0.0828963079745008
"Bulambuli District",201905,2019-05-01,"2019","Bugisu",0.10945947384226
"Bulambuli District",201906,2019-06-01,"2019","Bugisu",0.114132457799757
"Bulambuli District",201907,2019-07-01,"2019","Bugisu",0.110659026157647
"Bulambuli District",201908,2019-08-01,"2019","Bugisu",0.141560834640015
"Bulambuli District",201909,2019-09-01,"2019","Bugisu",0.127987872882041
"Bulambuli District",201910,2019-10-01,"2019","Bugisu",0.158323202879007
"Bulambuli District",201911,2019-11-01,"2019","Bugisu",0.142910208247372
"Bulambuli District",201912,2019-12-01,"2019","Bugisu",0.170367725835883
"Kapchorwa District",201901,2019-01-01,"2019","Bugisu",0.0363579461735056
"Kapchorwa District",201902,2019-02-01,"2019","Bugisu",0.0405855667563973
"Kapchorwa District",201903,2019-03-01,"2019","Bugisu",0.0485198761617053
"Kapchorwa District",201904,2019-04-01,"2019","Bugisu",0.0347927330524878
"Kapchorwa District",201905,2019-05-01,"2019","Bugisu",0.0571391901246395
"Kapchorwa District",201906,2019-06-01,"2019","Bugisu",0.0574512711349321
"Kapchorwa District",201907,2019-07-01,"2019","Bugisu",0.0405047765716249
"Kapchorwa District",201908,2019-08-01,"2019","Bugisu",0.0604196361316138
"Kapchorwa District",201909,2019-09-01,"2019","Bugisu",0.0461838645499525
"Kapchorwa District",201910,2019-10-01,"2019","Bugisu",0.0581006677150677
"Kapchorwa District",201911,2019-11-01,"2019","Bugisu",0.0593981044616977
"Kapchorwa District",201912,2019-12-01,"2019","Bugisu",0.0469230989985824
"Bukwo District",201901,2019-01-01,"2019","Bugisu",0.0168425023429284
"Bukwo District",201902,2019-02-01,"2019","Bugisu",0.0141741404345358
"Bukwo District",201903,2019-03-01,"2019","Bugisu",0.0156581734857874
"Bukwo District",201904,2019-04-01,"2019","Bugisu",0.017167250413275
"Bukwo District",201905,2019-05-01,"2019","Bugisu",0.0211617417110611
"Bukwo District",201906,2019-06-01,"2019","Bugisu",0.0207242337671928
"Bukwo District",201907,2019-07-01,"2019","Bugisu",0.0360266538644416
"Bukwo District",201908,2019-08-01,"2019","Bugisu",0.0521551806201154
"Bukwo District",201909,2019-09-01,"2019","Bugisu",0.0502512226701828
"Bukwo District",201910,2019-10-01,"2019","Bugisu",0.0739302148790691
"Bukwo District",201911,2019-11-01,"2019","Bugisu",0.0876105730991018
"Bukwo District",201912,2019-12-01,"2019","Bugisu",0.072047126815761
"Rubirizi District",201901,2019-01-01,"2019","Ankole",0.181336314215753
"Rubirizi District",201902,2019-02-01,"2019","Ankole",0.172781159681661
"Rubirizi District",201903,2019-03-01,"2019","Ankole",0.19158194491684
"Rubirizi District",201904,2019-04-01,"2019","Ankole",0.189497904509215
"Rubirizi District",201905,2019-05-01,"2019","Ankole",0.153736762964166
"Rubirizi District",201906,2019-06-01,"2019","Ankole",0.167494924149163
"Rubirizi District",201907,2019-07-01,"2019","Ankole",0.178917662593424
"Rubirizi District",201908,2019-08-01,"2019","Ankole",0.16534517120428
"Rubirizi District",201909,2019-09-01,"2019","Ankole",0.162921411359973
"Rubirizi District",201910,2019-10-01,"2019","Ankole",0.177940048938538
"Rubirizi District",201911,2019-11-01,"2019","Ankole",0.174565183310738
"Rubirizi District",201912,2019-12-01,"2019","Ankole",0.153169466428659
"Lamwo District",201901,2019-01-01,"2019","Acholi",0.107295127012568
"Lamwo District",201902,2019-02-01,"2019","Acholi",0.109254188267996
"Lamwo District",201903,2019-03-01,"2019","Acholi",0.126865679627064
"Lamwo District",201904,2019-04-01,"2019","Acholi",0.177252854517217
"Lamwo District",201905,2019-05-01,"2019","Acholi",0.266465205007409
"Lamwo District",201906,2019-06-01,"2019","Acholi",0.39264510816659
"Lamwo District",201907,2019-07-01,"2019","Acholi",0.511216142641628
"Lamwo District",201908,2019-08-01,"2019","Acholi",0.591328088970754
"Lamwo District",201909,2019-09-01,"2019","Acholi",0.570695388183869
"Lamwo District",201911,2019-11-01,"2019","Acholi",0.462810367256156
"Lamwo District",201912,2019-12-01,"2019","Acholi",0.393111007299474
"Lamwo District",201910,2019-10-01,"2019","Acholi",0.516507434836135
"Gulu District",201901,2019-01-01,"2019","Acholi",0.272546017007094
"Gulu District",201902,2019-02-01,"2019","Acholi",0.294365824243311
"Gulu District",201903,2019-03-01,"2019","Acholi",0.291570771169783
"Gulu District",201904,2019-04-01,"2019","Acholi",0.370207098364454
"Gulu District",201905,2019-05-01,"2019","Acholi",0.375674738541686
"Gulu District",201908,2019-08-01,"2019","Acholi",0.411742500951223
"Gulu District",201909,2019-09-01,"2019","Acholi",0.400915408243302
"Gulu District",201910,2019-10-01,"2019","Acholi",0.38379645514803
"Gulu District",201911,2019-11-01,"2019","Acholi",0.350043673661443
"Gulu District",201912,2019-12-01,"2019","Acholi",0.330593209523536
"Gulu District",201906,2019-06-01,"2019","Acholi",0.417502092488215
"Gulu District",201907,2019-07-01,"2019","Acholi",0.411272448146223
"Pader District",201901,2019-01-01,"2019","Acholi",0.112851685113406
"Pader District",201902,2019-02-01,"2019","Acholi",0.157501165636498
"Pader District",201903,2019-03-01,"2019","Acholi",0.173112206605028
"Pader District",201904,2019-04-01,"2019","Acholi",0.213847454394204
"Pader District",201905,2019-05-01,"2019","Acholi",0.293480807310551
"Pader District",201906,2019-06-01,"2019","Acholi",0.389927809756704
"Pader District",201907,2019-07-01,"2019","Acholi",0.463482730709018
"Pader District",201908,2019-08-01,"2019","Acholi",0.465700330367949
"Pader District",201909,2019-09-01,"2019","Acholi",0.450522761827091
"Pader District",201910,2019-10-01,"2019","Acholi",0.402629856188254
"Pader District",201911,2019-11-01,"2019","Acholi",0.351641755167467
"Pader District",201912,2019-12-01,"2019","Acholi",0.314000278629664
"Gulu City",201901,2019-01-01,"2019","Acholi",0.187280122610752
"Gulu City",201902,2019-02-01,"2019","Acholi",0.233980091485966
